ticket_id,text,category,priority
TCK-10719,Critical alert logged: Payment gateway webhook failed after customer checkout; customer was charged but order shows unpaid. Halts all production CI/CD deployments across engineering.,Billing & Payment,Critical
TCK-10952,Need clarification on line-item usage charges for data egress on current monthly billing statement. Visual bug only; functional workflows remain operational.,Billing & Payment,Low
TCK-11478,Client wrote: Password reset link gives 'HTTP 400 Token Invalid or Expired' immediately upon opening. No immediate workaround available; critical customer escalation.,Account & Access,High
TCK-12120,Internal code repository server (git.internal.corp) is completely unreachable; SSH connection timed out on port 22. Minor inconvenience for internal staff.,Technical / IT Support,Critical
TCK-11278,"User stated: User session randomly terminates every 3 minutes, forcing re-authentication on on mobile client iOS 17.4. Halts all production CI/CD deployments across engineering.",Account & Access,Medium
TCK-12250,Assistance needed to configure corporate AWS CLI credentials and kubectl context on developer workstation. This is blocking the entire finance department from closing month-end accounts.,Technical / IT Support,Critical
TCK-12098,Office Wi-Fi in the 4th floor engineering wing is suffering severe packet loss and DNS resolution timeouts. Minor inconvenience for internal staff.,Technical / IT Support,Critical
TCK-10155,Escalation notice: Search index seems desynchronized in Checkout Service; new entries do not appear after rendering the executive KPI dashboard. High severity as our SLA requires a resolution within 2 hours.,Bug / System Error,Medium
TCK-11662,Urgent assistance requested: Please provide a public REST API endpoint allowing programmatic retrieval of workspace analytics metrics. Causes immediate revenue loss and prevents checkout completion.,Feature Request,Medium
TCK-10481,Report from customer success: Typo and visual bug: Text label displays 'Unkown Error' instead of valid status on Search Backend.,Bug / System Error,Low
TCK-11897,"Report from customer success: Feature request: Allow custom branding and company logo white-labeling on client-facing export reports. Only affects a single user, but workaround is cumbersome.",Feature Request,Low
TCK-11809,Can we add granular tag-based filtering and custom multi-select fields to the main ticket view? Causes immediate revenue loss and prevents checkout completion.,Feature Request,Low
TCK-11582,Critical alert logged: Feature request: Allow custom branding and company logo white-labeling on client-facing export reports. Minor inconvenience for internal staff.,Feature Request,Low
TCK-10847,"Direct message from enterprise admin: Cannot download tax / VAT invoice receipt for invoice #37190. Need it immediately for external audit. Only affects a single user, but workaround is cumbersome.",Billing & Payment,Medium
TCK-11862,Report from customer success: Please provide a public REST API endpoint allowing programmatic retrieval of workspace analytics metrics. Visual bug only; functional workflows remain operational.,Feature Request,Medium
TCK-10663,"Disputed transaction: We were charged the Enterprise annual tier rate of $1,534 instead of monthly tier. High severity as our SLA requires a resolution within 2 hours.",Billing & Payment,High
TCK-11433,Inquiry received: Security escalation: Unusual login detected from unrecognized IP in foreign jurisdiction for account l.muller. Minor inconvenience for internal staff.,Account & Access,Critical
TCK-11318,"Urgent assistance requested: User session randomly terminates every 3 minutes, forcing re-authentication on on mobile client iOS 17.4. Only affects a single user, but workaround is cumbersome.",Account & Access,Low
TCK-11222,Client wrote: Locked out of account. Password reset email never arrives for user l.muller@massivedynamic.com. Causes immediate revenue loss and prevents checkout completion.,Account & Access,High
TCK-12111,Helpdesk dispatch: Need replacement 90W USB-C AC power adapter for Dell Latitude laptop; current cable has a frayed wire. Causes immediate revenue loss and prevents checkout completion.,Technical / IT Support,Low
TCK-10369,"Bug discovered in Ingestion Pipeline: invoking the batch synchronization API yields incorrect calculation results. Only affects a single user, but workaround is cumbersome.",Bug / System Error,Critical
TCK-12246,Ticket opened by employee: Outlook desktop app crashes repeatedly during startup with error 'MAPI32.DLL missing or corrupt'. Causes immediate revenue loss and prevents checkout completion.,Technical / IT Support,Critical
TCK-10572,"Urgent assistance requested: Our corporate account was billed twice for invoice #97537. Total overcharge is $3,947. Affects more than 2,000 active concurrent users.",Billing & Payment,High
TCK-11542,Customer reports: Can you support bulk employee CSV upload? Manually creating individual user accounts is too slow. Causes immediate revenue loss and prevents checkout completion.,Feature Request,Medium
TCK-11197,"Client wrote: How can I transfer primary account ownership from j.smith@piedpiper.com to finance@company.com? Only affects a single user, but workaround is cumbersome.",Account & Access,Low
TCK-12177,Automated monitoring alert: Office Wi-Fi in the 4th floor engineering wing is suffering severe packet loss and DNS resolution timeouts. Halts all production CI/CD deployments across engineering.,Technical / IT Support,High
TCK-12344,Outlook desktop app crashes repeatedly during startup with error 'MAPI32.DLL missing or corrupt'. Halts all production CI/CD deployments across engineering.,Technical / IT Support,Critical
TCK-11543,"Automated monitoring alert: Feature Request: Please add native Dark Mode support across the entire web application dashboard. Affects more than 2,000 active concurrent users.",Feature Request,Low
TCK-10321,Encountered a fatal crash during invoking the batch synchronization API. The screen went completely blank and logged SSL handshake failed: certificate expired. Halts all production CI/CD deployments across engineering.,Bug / System Error,High
TCK-10175,UI regression: Form fields overlap and become unclickable in Batch Processing Worker when executing SQL query against reporting replica. Halts all production CI/CD deployments across engineering.,Bug / System Error,Low
TCK-10979,Inquiry received: Invoice #54383 has the incorrect legal entity tax ID. Please regenerate with GST/VAT #VAT-54383. Minor inconvenience for internal staff.,Billing & Payment,Medium
TCK-11702,"We would love the ability to export all chart visualizations directly to high-res SVG or vector PDF. Only affects a single user, but workaround is cumbersome.",Feature Request,Low
TCK-11342,Escalation notice: Security escalation: Unusual login detected from unrecognized IP in foreign jurisdiction for account a.patel. Halts all production CI/CD deployments across engineering.,Account & Access,Critical
TCK-11149,Automated monitoring alert: Please grant Administrator privileges and workspace owner role to new hire l.muller@umbrellacorp.com. Causes immediate revenue loss and prevents checkout completion.,Account & Access,Medium
