ticket_id,text,category,priority
TCK-10503,Please remove expired corporate credit card ending in 8066 and assign the new Amex as default. Minor inconvenience for internal staff.,Billing & Payment,Low
TCK-12399,Corporate VPN gateway is rejecting connections with 'TLS Handshake Failed'. Remote engineers cannot access servers. No immediate workaround available; critical customer escalation.,Technical / IT Support,Critical
TCK-10641,"Helpdesk dispatch: Cannot download tax / VAT invoice receipt for invoice #37030. Need it immediately for external audit. Low impact, customer is just inquiring for future planning.",Billing & Payment,Medium
TCK-11108,User stated: Received '403 Forbidden: Insufficient Permissions' when trying to access workspace 'Initech LLC' despite being admin. Causes immediate revenue loss and prevents checkout completion.,Account & Access,Medium
TCK-10027,Helpdesk dispatch: Intermittent failure: filtering transaction logs by timestamp fails with java.lang.NullPointerException for about 15% of requests. Causes immediate revenue loss and prevents checkout completion.,Bug / System Error,Medium
TCK-11188,Received '403 Forbidden: Insufficient Permissions' when trying to access workspace 'Acme Corp' despite being admin. This is blocking the entire finance department from closing month-end accounts.,Account & Access,Medium
TCK-10207,"Direct message from enterprise admin: Data corruption risk: After generating the annual revenue reconciliation report, previously saved records disappear from Checkout Service. High severity as our SLA requires a resolution within 2 hours.",Bug / System Error,Critical
TCK-10396,"Automated monitoring alert: Bug discovered in Inventory Microservice: filtering transaction logs by timestamp yields incorrect calculation results. Only affects a single user, but workaround is cumbersome.",Bug / System Error,Critical
TCK-10512,"Direct message from enterprise admin: Account marked past due and suspended, but wire transfer of $286 was completed 3 business days ago. No immediate workaround available; critical customer escalation.",Billing & Payment,Critical
TCK-11893,"Requesting Webhook support for ticket status updates so our engineering team can trigger custom Slack alerts. Affects more than 2,000 active concurrent users.",Feature Request,Low
TCK-10392,"User stated: Data corruption risk: After uploading a 25MB CSV data file, previously saved records disappear from Notification Queue. Minor inconvenience for internal staff.",Bug / System Error,Critical
TCK-10771,"Issue logged via web portal: Our corporate account was billed twice for invoice #36179. Total overcharge is $1,653. High severity as our SLA requires a resolution within 2 hours.",Billing & Payment,High
TCK-11140,"User session randomly terminates every 3 minutes, forcing re-authentication on via Android app v4.2.1. High severity as our SLA requires a resolution within 2 hours.",Account & Access,Medium
TCK-10989,"User stated: Our corporate account was billed twice for invoice #66750. Total overcharge is $1,959. This is blocking the entire finance department from closing month-end accounts.",Billing & Payment,High
TCK-11988,Critical alert logged: Would appreciate an automated weekly email digest summarizing team performance and open ticket counts. Causes immediate revenue loss and prevents checkout completion.,Feature Request,Low
TCK-10430,Client wrote: Unhandled exception thrown during rendering the executive KPI dashboard. Stack trace indicates Deadlock detected in transaction #TX-9482. connecting through corporate Zscaler VPN. Halts all production CI/CD deployments across engineering.,Bug / System Error,High
TCK-11171,How can I transfer primary account ownership from l.muller@massivedynamic.com to finance@company.com? This is blocking the entire finance department from closing month-end accounts.,Account & Access,Low
TCK-10735,"Our corporate account was billed twice for invoice #35055. Total overcharge is $3,071. Causes immediate revenue loss and prevents checkout completion.",Billing & Payment,High
TCK-10909,"Support inquiry from tier-1: Please update our billing address to 127 Market St, San Francisco and re-send the invoice #37339. Minor inconvenience for internal staff.",Billing & Payment,Low
TCK-11052,"Support inquiry from tier-1: Two-Factor Authentication (2FA) SMS verification code is not being delivered to phone ending in 5539. Only affects a single user, but workaround is cumbersome.",Account & Access,Critical
TCK-11761,"Internal incident report: Feature request: Allow custom branding and company logo white-labeling on client-facing export reports. Only affects a single user, but workaround is cumbersome.",Feature Request,Low
TCK-11615,Issue logged via web portal: Feature Request: Please add native Dark Mode support across the entire web application dashboard. No immediate workaround available; critical customer escalation.,Feature Request,Low
TCK-11269,Password reset link gives 'HTTP 400 Token Invalid or Expired' immediately upon opening. Visual bug only; functional workflows remain operational.,Account & Access,High
TCK-12374,Report from customer success: Floor 3 network printer is displaying 'Paper Jam Error 52' even though the internal tray is completely clear. Minor inconvenience for internal staff.,Technical / IT Support,Low
TCK-12156,"Client wrote: Physical Ethernet port at desk #38 has no link light and does not assign a DHCP IP address. Only affects a single user, but workaround is cumbersome.",Technical / IT Support,Critical
TCK-10213,"UI regression: Form fields overlap and become unclickable in Analytics Dashboard when rendering the executive KPI dashboard. Affects more than 2,000 active concurrent users.",Bug / System Error,Medium
TCK-11780,Feature Request: Please add native Dark Mode support across the entire web application dashboard. Causes immediate revenue loss and prevents checkout completion.,Feature Request,Low
TCK-11945,Helpdesk dispatch: Kindly increase maximum file upload limit from 10MB to 100MB to support uploading short debugging screen recordings. No immediate workaround available; critical customer escalation.,Feature Request,Low
TCK-11713,User stated: Please provide a public REST API endpoint allowing programmatic retrieval of workspace analytics metrics. No immediate workaround available; critical customer escalation.,Feature Request,Medium
TCK-10754,"Our corporate account was billed twice for invoice #10667. Total overcharge is $3,575. Only affects a single user, but workaround is cumbersome.",Billing & Payment,Medium
TCK-10649,Cannot download tax / VAT invoice receipt for invoice #43955. Need it immediately for external audit. Halts all production CI/CD deployments across engineering.,Billing & Payment,Medium
TCK-10227,"Crash report: Worker thread terminated unexpectedly with HTTP 500 Internal Server Error while invoking the batch synchronization API. Low impact, customer is just inquiring for future planning.",Bug / System Error,Critical
TCK-10903,"Disputed transaction: We were charged the Enterprise annual tier rate of $4,378 instead of monthly tier. Minor inconvenience for internal staff.",Billing & Payment,High
TCK-11226,Urgent assistance requested: Locked out of account. Password reset email never arrives for user k.chen@acmecorp.com. Causes immediate revenue loss and prevents checkout completion.,Account & Access,High
TCK-10118,Crash report: Worker thread terminated unexpectedly with Deadlock detected in transaction #TX-9482 while clicking the bulk submit button. Minor inconvenience for internal staff.,Bug / System Error,Critical
